VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR XA_SWIR XB_SWIR XC_SWIR 
650 1100 700 240 30 180 700 1253 58470 17461 1697 42850 14566 7546 24446 10254
650 1100 700 240 30 180 800 1337 67242 18784 1812 50432 15888 8033 29522 11296
650 1100 700 240 30 180 900 1421 76173 20040 1927 58134 17129 8532 34848 12283
650 1100 700 240 30 240 0 735 9506 5207 975 3361 2023 4562 198 125
650 1100 700 240 30 240 100 805 14429 7504 1066 6808 4468 4926 2006 2184
650 1100 700 240 30 240 200 880 20229 9516 1163 11176 6533 5316 4503 3868
650 1100 700 240 30 240 300 957 26790 11339 1264 16396 8402 5728 7586 5362
650 1100 700 240 30 240 400 1036 33989 13017 1369 22278 10110 6159 11178 6722
650 1100 700 240 30 240 500 1118 41713 14584 1477 28747 11700 6607 15223 7979
650 1100 700 240 30 240 600 1201 49887 16061 1586 35582 13171 7070 19663 9152
650 1100 700 240 30 240 700 1286 58431 17461 1699 42849 14566 7546 24446 10254
650 1100 700 240 30 240 800 1372 67201 18784 1813 50431 15888 8033 29522 11296
650 1100 700 240 30 240 900 1458 76130 20040 1927 58133 17129 8532 34848 12283
650 1100 700 240 30 300 0 754 9481 5207 976 3361 2023 4562 198 125
650 1100 700 240 30 300 100 826 14399 7504 1067 6808 4468 4926 2006 2184
650 1100 700 240 30 300 200 902 20197 9516 1164 11176 6533 5316 4503 3868
650 1100 700 240 30 300 300 982 26754 11339 1265 16396 8402 5728 7586 5362
650 1100 700 240 30 300 400 1063 33952 13017 1370 22277 10110 6159 11178 6722
650 1100 700 240 30 300 500 1147 41674 14584 1478 28746 11700 6607 15223 7979
650 1100 700 240 30 300 600 1232 49847 16061 1587 35582 13171 7070 19663 9152
650 1100 700 240 30 300 700 1319 58390 17461 1700 42849 14566 7546 24446 10254
650 1100 700 240 30 300 800 1407 67159 18784 1814 50431 15888 8033 29522 11296
650 1100 700 240 30 300 900 1495 76087 20040 1929 58133 17129 8532 34848 12283
650 1100 700 240 30 360 0 773 9456 5207 976 3361 2023 4562 198 125
650 1100 700 240 30 360 100 847 14371 7504 1068 6807 4468 4926 2006 2184
650 1100 700 240 30 360 200 925 20164 9516 1164 11175 6533 5316 4503 3868
650 1100 700 240 30 360 300 1007 26719 11339 1266 16395 8402 5728 7586 5362
650 1100 700 240 30 360 400 1091 33914 13017 1371 22276 10110 6159 11178 6722
650 1100 700 240 30 360 500 1176 41635 14584 1479 28745 11700 6607 15223 7979
650 1100 700 240 30 360 600 1264 49807 16061 1589 35581 13171 7070 19663 9152
650 1100 700 240 30 360 700 1353 58348 17461 1701 42848 14566 7546 24446 10254
650 1100 700 240 30 360 800 1443 67117 18784 1816 50430 15888 8033 29522 11296
650 1100 700 240 30 360 900 1534 76044 20040 1930 58131 17129 8532 34848 12283
650 1100 700 240 45 0 0 671 9734 5207 996 3444 2023 4703 204 125
650 1100 700 240 45 0 100 736 14703 7504 1089 6918 4468 5078 2026 2184
650 1100 700 240 45 0 200 804 20550 9516 1188 11318 6533 5480 4542 3868
650 1100 700 240 45 0 300 875 27160 11339 1291 16577 8402 5905 7649 5362
650 1100 700 240 45 0 400 946 34409 13017 1398 22500 10110 6349 11270 6722
650 1100 700 240 45 0 500 1022 42183 14584 1509 29015 11700 6811 15346 7979
650 1100 700 240 45 0 600 1098 50405 16061 1620 35900 13171 7288 19821 9152
650 1100 700 240 45 0 700 1175 58997 17461 1736 43218 14566 7778 24641 10254
650 1100 700 240 45 0 800 1254 67819 18784 1851 50852 15888 8281 29756 11296
650 1100 700 240 45 0 900 1332 76802 20040 1969 58608 17129 8796 35124 12283
650 1100 700 240 45 60 0 689 9709 5207 997 3444 2023 4703 204 125
650 1100 700 240 45 60 100 755 14674 7504 1090 6916 4468 5078 2026 2184
650 1100 700 240 45 60 200 825 20519 9516 1188 11318 6533 5480 4542 3868
650 1100 700 240 45 60 300 898 27125 11339 1292 16576 8402 5905 7649 5362
650 1100 700 240 45 60 400 972 34373 13017 1399 22500 10110 6349 11270 6722
650 1100 700 240 45 60 500 1049 42144 14584 1510 29015 11700 6811 15346 7979
650 1100 700 240 45 60 600 1127 50366 16061 1621 35899 13171 7288 19821 9152
650 1100 700 240 45 60 700 1206 58957 17461 1737 43217 14566 7778 24641 10254
650 1100 700 240 45 60 800 1287 67779 18784 1853 50852 15888 8281 29756 11296
650 1100 700 240 45 60 900 1368 76760 20040 1969 58607 17129 8796 35124 12283
650 1100 700 240 45 120 0 707 9685 5207 997 3443 2023 4703 204 125
650 1100 700 240 45 120 100 775 14646 7504 1090 6916 4468 5078 2026 2184
650 1100 700 240 45 120 200 847 20487 9516 1189 11317 6533 5480 4542 3868
650 1100 700 240 45 120 300 921 27091 11339 1293 16575 8402 5905 7649 5362
650 1100 700 240 45 120 400 997 34336 13017 1400 22499 10110 6349 11270 6722
650 1100 700 240 45 120 500 1076 42106 14584 1511 29014 11700 6811 15346 7979
650 1100 700 240 45 120 600 1157 50327 16061 1623 35898 13171 7288 19821 9152
650 1100 700 240 45 120 700 1238 58918 17461 1738 43217 14566 7778 24641 10254
650 1100 700 240 45 120 800 1321 67738 18784 1854 50852 15888 8281 29756 11296
650 1100 700 240 45 120 900 1403 76718 20040 1972 58607 17129 8796 35124 12283
650 1100 700 240 45 180 0 726 9660 5207 997 3443 2023 4703 204 125
650 1100 700 240 45 180 100 796 14617 7504 1091 6916 4468 5078 2026 2184
650 1100 700 240 45 180 200 869 20455 9516 1190 11317 6533 5480 4542 3868
650 1100 700 240 45 180 300 945 27056 11339 1294 16575 8402 5905 7649 5362
650 1100 700 240 45 180 400 1024 34299 13017 1401 22499 10110 6349 11270 6722
650 1100 700 240 45 180 500 1105 42068 14584 1512 29014 11700 6811 15346 7979
650 1100 700 240 45 180 600 1187 50288 16061 1624 35898 13171 7288 19821 9152
650 1100 700 240 45 180 700 1271 58878 17461 1739 43216 14566 7778 24641 10254
650 1100 700 240 45 180 800 1355 67698 18784 1856 50851 15888 8281 29756 11296
650 1100 700 240 45 180 900 1440 76676 20040 1973 58607 17129 8796 35124 12283
650 1100 700 240 45 240 0 745 9636 5207 997 3443 2023 4703 204 125
650 1100 700 240 45 240 100 816 14589 7504 1092 6916 4468 5078 2026 2184
650 1100 700 240 45 240 200 892 20423 9516 1191 11316 6533 5480 4542 3868
650 1100 700 240 45 240 300 970 27021 11339 1295 16574 8402 5905 7649 5362
650 1100 700 240 45 240 400 1051 34262 13017 1402 22498 10110 6349 11270 6722
650 1100 700 240 45 240 500 1133 42029 14584 1513 29013 11700 6811 15346 7979
650 1100 700 240 45 240 600 1218 50248 16061 1625 35897 13171 7288 19821 9152
650 1100 700 240 45 240 700 1304 58838 17461 1739 43216 14566 7778 24641 10254
650 1100 700 240 45 240 800 1390 67657 18784 1857 50851 15888 8281 29756 11296
650 1100 700 240 45 240 900 1478 76634 20040 1974 58606 17129 8796 35124 12283
650 1100 700 240 45 300 0 764 9611 5207 999 3442 2023 4703 204 125
650 1100 700 240 45 300 100 837 14560 7504 1092 6915 4468 5078 2026 2184
650 1100 700 240 45 300 200 915 20391 9516 1191 11316 6533 5480 4542 3868
650 1100 700 240 45 300 300 995 26986 11339 1295 16574 8402 5905 7649 5362
650 1100 700 240 45 300 400 1078 34225 13017 1403 22498 10110 6349 11270 6722
650 1100 700 240 45 300 500 1163 41990 14584 1514 29013 11700 6811 15346 7979
650 1100 700 240 45 300 600 1249 50209 16061 1626 35897 13171 7288 19821 9152
650 1100 700 240 45 300 700 1337 58797 17461 1740 43215 14566 7778 24641 10254
650 1100 700 240 45 300 800 1426 67616 18784 1858 50849 15888 8281 29756 11296
650 1100 700 240 45 300 900 1516 76592 20040 1975 58606 17129 8796 35124 12283
650 1100 700 240 45 360 0 783 9586 5207 1000 3442 2023 4703 204 125
650 1100 700 240 45 360 100 859 14531 7504 1093 6915 4468 5078 2026 2184
650 1100 700 240 45 360 200 938 20359 9516 1192 11315 6533 5480 4542 3868
650 1100 700 240 45 360 300 1021 26951 11339 1296 16573 8402 5905 7649 5362
650 1100 700 240 45 360 400 1106 34187 13017 1404 22497 10110 6349 11270 6722
650 1100 700 240 45 360 500 1193 41951 14584 1514 29012 11700 6811 15346 7979
650 1100 700 240 45 360 600 1281 50169 16061 1627 35896 13171 7288 19821 9152
650 1100 700 240 45 360 700 1372 58758 17461 1742 43215 14566 7778 24641 10254
650 1100 700 240 45 360 800 1463 67575 18784 1859 50849 15888 8281 29756 11296
650 1100 700 240 45 360 900 1555 76550 20040 1976 58606 17129 8796 35124 12283
650 1100 700 240 60 0 0 679 9844 5207 1014 3511 2023 4819 208 125
650 1100 700 240 60 0 100 744 14837 7504 1110 7005 4468 5204 2042 2184
650 1100 700 240 60 0 200 813 20713 9516 1211 11431 6533 5616 4573 3868
650 1100 700 240 60 0 300 885 27353 11339 1316 16719 8402 6051 7699 5362
650 1100 700 240 60 0 400 958 34635 13017 1425 22675 10110 6507 11341 6722
650 1100 700 240 60 0 500 1034 42443 14584 1538 29226 11700 6980 15442 7979
650 1100 700 240 60 0 600 1110 50702 16061 1652 36148 13171 7468 19943 9152
650 1100 700 240 60 0 700 1189 59331 17461 1769 43505 14566 7971 24792 10254
650 1100 700 240 60 0 800 1268 68193 18784 1888 51181 15888 8486 29937 11296
650 1100 700 240 60 0 900 1347 77214 20040 2007 58978 17129 9013 35338 12283
650 1100 700 240 60 60 0 697 9820 5207 1016 3510 2023 4819 208 125
650 1100 700 240 60 60 100 764 14809 7504 1111 7004 4468 5204 2042 2184
650 1100 700 240 60 60 200 835 20681 9516 1211 11430 6533 5616 4573 3868
650 1100 700 240 60 60 300 908 27319 11339 1317 16718 8402 6051 7699 5362
650 1100 700 240 60 60 400 983 34599 13017 1426 22675 10110 6507 11341 6722
650 1100 700 240 60 60 500 1061 42405 14584 1539 29226 11700 6980 15442 7979
650 1100 700 240 60 60 600 1140 50664 16061 1653 36147 13171 7468 19943 9152
650 1100 700 240 60 60 700 1220 59292 17461 1770 43505 14566 7971 24792 10254
650 1100 700 240 60 60 800 1301 68153 18784 1889 51181 15888 8486 29937 11296
650 1100 700 240 60 60 900 1383 77173 20040 2008 58978 17129 9013 35338 12283
650 1100 700 240 60 120 0 715 9795 5207 1016 3510 2023 4819 208 125
650 1100 700 240 60 120 100 784 14781 7504 1111 7004 4468 5204 2042 2184
650 1100 700 240 60 120 200 857 20650 9516 1212 11430 6533 5616 4573 3868
650 1100 700 240 60 120 300 932 27284 11339 1318 16718 8402 6051 7699 5362
650 1100 700 240 60 120 400 1009 34562 13017 1427 22674 10110 6507 11341 6722
650 1100 700 240 60 120 500 1089 42367 14584 1540 29225 11700 6980 15442 7979
650 1100 700 240 60 120 600 1170 50625 16061 1654 36147 13171 7468 19943 9152
650 1100 700 240 60 120 700 1252 59253 17461 1771 43505 14566 7971 24792 10254
650 1100 700 240 60 120 800 1336 68113 18784 1890 51180 15888 8486 29937 11296
650 1100 700 240 60 120 900 1419 77132 20040 2010 58977 17129 9013 35338 12283
650 1100 700 240 60 180 0 734 9771 5207 1017 3509 2023 4819 208 125
650 1100 700 240 60 180 100 805 14752 7504 1112 7004 4468 5204 2042 2184
650 1100 700 240 60 180 200 878 20618 9516 1213 11429 6533 5616 4573 3868
650 1100 700 240 60 180 300 956 27250 11339 1319 16717 8402 6051 7699 5362
650 1100 700 240 60 180 400 1036 34526 13017 1428 22674 10110 6507 11341 6722
650 1100 700 240 60 180 500 1117 42329 14584 1541 29225 11700 6980 15442 7979
650 1100 700 240 60 180 600 1200 50586 16061 1654 36146 13171 7468 19943 9152
650 1100 700 240 60 180 700 1285 59214 17461 1772 43504 14566 7971 24792 10254
650 1100 700 240 60 180 800 1370 68073 18784 1891 51180 15888 8486 29937 11296
650 1100 700 240 60 180 900 1457 77091 20040 2011 58977 17129 9013 35338 12283
650 1100 700 240 60 240 0 753 9746 5207 1018 3509 2023 4819 208 125
650 1100 700 240 60 240 100 826 14724 7504 1113 7002 4468 5204 2042 2184
650 1100 700 240 60 240 200 902 20586 9516 1214 11429 6533 5616 4573 3868
650 1100 700 240 60 240 300 980 27215 11339 1320 16717 8402 6051 7699 5362
650 1100 700 240 60 240 400 1063 34489 13017 1429 22673 10110 6507 11341 6722
650 1100 700 240 60 240 500 1146 42291 14584 1542 29224 11700 6980 15442 7979
650 1100 700 240 60 240 600 1232 50547 16061 1655 36146 13171 7468 19943 9152
650 1100 700 240 60 240 700 1318 59175 17461 1773 43504 14566 7971 24792 10254
650 1100 700 240 60 240 800 1406 68033 18784 1893 51180 15888 8486 29937 11296
650 1100 700 240 60 240 900 1495 77050 20040 2012 58977 17129 9013 35338 12283
650 1100 700 240 60 300 0 773 9721 5207 1018 3509 2023 4819 208 125
650 1100 700 240 60 300 100 847 14695 7504 1114 7002 4468 5204 2042 2184
650 1100 700 240 60 300 200 925 20554 9516 1214 11429 6533 5616 4573 3868
650 1100 700 240 60 300 300 1006 27180 11339 1320 16716 8402 6051 7699 5362
650 1100 700 240 60 300 400 1090 34452 13017 1430 22673 10110 6507 11341 6722
650 1100 700 240 60 300 500 1176 42253 14584 1543 29224 11700 6980 15442 7979
650 1100 700 240 60 300 600 1264 50508 16061 1657 36145 13171 7468 19943 9152
650 1100 700 240 60 300 700 1353 59135 17461 1774 43503 14566 7971 24792 10254
650 1100 700 240 60 300 800 1443 67993 18784 1893 51179 15888 8486 29937 11296
650 1100 700 240 60 300 900 1533 77008 20040 2012 58977 17129 9013 35338 12283
650 1100 700 240 60 360 0 793 9697 5207 1018 3508 2023 4819 208 125
650 1100 700 240 60 360 100 869 14666 7504 1114 7002 4468 5204 2042 2184
650 1100 700 240 60 360 200 949 20522 9516 1215 11428 6533 5616 4573 3868
650 1100 700 240 60 360 300 1032 27145 11339 1321 16716 8402 6051 7699 5362
650 1100 700 240 60 360 400 1118 34415 13017 1431 22672 10110 6507 11341 6722
650 1100 700 240 60 360 500 1206 42214 14584 1544 29223 11700 6980 15442 7979
650 1100 700 240 60 360 600 1296 50468 16061 1659 36145 13171 7468 19943 9152
650 1100 700 240 60 360 700 1387 59096 17461 1776 43503 14566 7971 24792 10254
650 1100 700 240 60 360 800 1480 67952 18784 1895 51179 15888 8486 29937 11296
650 1100 700 240 60 360 900 1573 76967 20040 2015 58975 17129 9013 35338 12283
650 1100 700 240 75 0 0 686 9941 5207 1032 3568 2023 4920 214 125
650 1100 700 240 75 0 100 752 14954 7504 1128 7079 4468 5313 2056 2184
650 1100 700 240 75 0 200 821 20855 9516 1230 11526 6533 5734 4599 3868
650 1100 700 240 75 0 300 893 27521 11339 1338 16838 8402 6178 7739 5362
650 1100 700 240 75 0 400 967 34831 13017 1449 22822 10110 6643 11399 6722
650 1100 700 240 75 0 500 1044 42668 14584 1563 29401 11700 7126 15520 7979
650 1100 700 240 75 0 600 1121 50959 16061 1679 36354 13171 7625 20043 9152
650 1100 700 240 75 0 700 1200 59619 17461 1798 43744 14566 8137 24916 10254
650 1100 700 240 75 0 800 1280 68514 18784 1918 51453 15888 8664 30087 11296
650 1100 700 240 75 0 900 1361 77569 20040 2040 59283 17129 9202 35514 12283
650 1100 700 240 75 60 0 704 9917 5207 1032 3568 2023 4920 214 125
650 1100 700 240 75 60 100 772 14927 7504 1129 7079 4468 5313 2056 2184
650 1100 700 240 75 60 200 843 20823 9516 1231 11526 6533 5734 4599 3868
650 1100 700 240 75 60 300 916 27487 11339 1339 16838 8402 6178 7739 5362
650 1100 700 240 75 60 400 993 34795 13017 1450 22821 10110 6643 11399 6722
650 1100 700 240 75 60 500 1071 42631 14584 1564 29401 11700 7126 15520 7979
650 1100 700 240 75 60 600 1151 50920 16061 1680 36353 13171 7625 20043 9152
650 1100 700 240 75 60 700 1232 59580 17461 1799 43743 14566 8137 24916 10254
650 1100 700 240 75 60 800 1314 68475 18784 1919 51453 15888 8664 30087 11296
650 1100 700 240 75 60 900 1397 77529 20040 2041 59283 17129 9202 35514 12283
650 1100 700 240 75 120 0 722 9892 5207 1033 3567 2023 4920 214 125
650 1100 700 240 75 120 100 792 14899 7504 1130 7079 4468 5313 2056 2184
650 1100 700 240 75 120 200 865 20792 9516 1232 11525 6533 5734 4599 3868
650 1100 700 240 75 120 300 941 27452 11339 1339 16837 8402 6178 7739 5362
650 1100 700 240 75 120 400 1018 34759 13017 1451 22821 10110 6643 11399 6722
650 1100 700 240 75 120 500 1100 42593 14584 1565 29401 11700 7126 15520 7979
650 1100 700 240 75 120 600 1181 50882 16061 1680 36353 13171 7625 20043 9152
650 1100 700 240 75 120 700 1265 59541 17461 1799 43743 14566 8137 24916 10254
650 1100 700 240 75 120 800 1349 68435 18784 1921 51452 15888 8664 30087 11296
650 1100 700 240 75 120 900 1434 77488 20040 2042 59283 17129 9202 35514 12283
650 1100 700 240 75 180 0 741 9868 5207 1034 3567 2023 4920 214 125
650 1100 700 240 75 180 100 813 14871 7504 1130 7078 4468 5313 2056 2184
650 1100 700 240 75 180 200 888 20760 9516 1233 11525 6533 5734 4599 3868
650 1100 700 240 75 180 300 966 27417 11339 1340 16837 8402 6178 7739 5362
650 1100 700 240 75 180 400 1046 34722 13017 1451 22820 10110 6643 11399 6722
650 1100 700 240 75 180 500 1128 42555 14584 1566 29400 11700 7126 15520 7979
650 1100 700 240 75 180 600 1212 50843 16061 1682 36353 13171 7625 20043 9152
650 1100 700 240 75 180 700 1298 59504 17461 1801 43743 14566 8137 24916 10254
650 1100 700 240 75 180 800 1384 68396 18784 1922 51452 15888 8664 30087 11296
650 1100 700 240 75 180 900 1471 77447 20040 2044 59283 17129 9202 35514 12283
650 1100 700 240 75 240 0 761 9843 5207 1034 3565 2023 4920 214 125
650 1100 700 240 75 240 100 834 14842 7504 1131 7078 4468 5313 2056 2184
650 1100 700 240 75 240 200 911 20728 9516 1233 11524 6533 5734 4599 3868
650 1100 700 240 75 240 300 991 27383 11339 1341 16836 8402 6178 7739 5362
650 1100 700 240 75 240 400 1073 34686 13017 1452 22820 10110 6643 11399 6722
650 1100 700 240 75 240 500 1158 42517 14584 1567 29400 11700 7126 15520 7979
650 1100 700 240 75 240 600 1244 50804 16061 1684 36352 13171 7625 20043 9152
650 1100 700 240 75 240 700 1332 59465 17461 1803 43742 14566 8137 24916 10254
650 1100 700 240 75 240 800 1420 68356 18784 1923 51452 15888 8664 30087 11296
650 1100 700 240 75 240 900 1509 77407 20040 2045 59283 17129 9202 35514 12283
650 1100 700 240 75 300 0 780 9819 5207 1035 3565 2023 4920 214 125
650 1100 700 240 75 300 100 855 14813 7504 1132 7077 4468 5313 2056 2184
650 1100 700 240 75 300 200 933 20697 9516 1234 11524 6533 5734 4599 3868
650 1100 700 240 75 300 300 1017 27349 11339 1342 16836 8402 6178 7739 5362
650 1100 700 240 75 300 400 1101 34649 13017 1453 22819 10110 6643 11399 6722
650 1100 700 240 75 300 500 1188 42479 14584 1568 29398 11700 7126 15520 7979
650 1100 700 240 75 300 600 1276 50766 16061 1685 36352 13171 7625 20043 9152
650 1100 700 240 75 300 700 1366 59426 17461 1804 43742 14566 8137 24916 10254
650 1100 700 240 75 300 800 1457 68316 18784 1925 51452 15888 8664 30087 11296
650 1100 700 240 75 300 900 1549 77366 20040 2046 59283 17129 9202 35514 12283
650 1100 700 240 75 360 0 800 9794 5207 1036 3565 2023 4920 214 125
650 1100 700 240 75 360 100 877 14785 7504 1132 7077 4468 5313 2056 2184
650 1100 700 240 75 360 200 959 20665 9516 1235 11524 6533 5734 4599 3868
650 1100 700 240 75 360 300 1043 27314 11339 1343 16836 8402 6178 7739 5362
650 1100 700 240 75 360 400 1129 34612 13017 1454 22819 10110 6643 11399 6722
650 1100 700 240 75 360 500 1218 42441 14584 1569 29398 11700 7126 15520 7979
650 1100 700 240 75 360 600 1309 50727 16061 1686 36352 13171 7625 20043 9152
650 1100 700 240 75 360 700 1401 59387 17461 1805 43742 14566 8137 24916 10254
650 1100 700 240 75 360 800 1495 68277 18784 1926 51451 15888 8664 30087 11296
650 1100 700 240 75 360 900 1589 77325 20040 2046 59283 17129 9202 35514 12283
650 1100 700 240 90 0 0 692 10028 5207 1046 3619 2023 5010 218 125
650 1100 700 240 90 0 100 758 15061 7504 1144 7145 4468 5410 2067 2184
650 1100 700 240 90 0 200 827 20981 9516 1248 11609 6533 5839 4621 3868
650 1100 700 240 90 0 300 901 27670 11339 1357 16941 8402 6290 7774 5362
650 1100 700 240 90 0 400 976 35005 13017 1469 22948 10110 6764 11449 6722
650 1100 700 240 90 0 500 1053 42868 14584 1585 29552 11700 7256 15587 7979
650 1100 700 240 90 0 600 1131 51185 16061 1703 36530 13171 7764 20129 9152
650 1100 700 240 90 0 700 1211 59874 17461 1824 43948 14566 8287 25022 10254
650 1100 700 240 90 0 800 1292 68798 18784 1946 51685 15888 8823 30214 11296
650 1100 700 240 90 0 900 1373 77882 20040 2069 59544 17129 9371 35664 12283
650 1100 700 240 90 60 0 710 10004 5207 1047 3617 2023 5010 218 125
650 1100 700 240 90 60 100 778 15033 7504 1145 7144 4468 5410 2067 2184
650 1100 700 240 90 60 200 850 20950 9516 1249 11609 6533 5839 4621 3868
650 1100 700 240 90 60 300 925 27636 11339 1358 16941 8402 6290 7774 5362
650 1100 700 240 90 60 400 1001 34969 13017 1470 22947 10110 6764 11449 6722
650 1100 700 240 90 60 500 1081 42831 14584 1586 29552 11700 7256 15587 7979
650 1100 700 240 90 60 600 1161 51147 16061 1704 36530 13171 7764 20129 9152
